Year;Month;Day;Lat;Lon;Depth;Mag
2019;3;31;39,68;73,46;9;2,7
2019;3;31;39,75;72,85;14;2,7
2019;3;31;39,78;65,42;5;2,9
2019;4;1;39,72;73,17;5;2,7
2019;4;1;40,07;65,33;5;2,3
2019;4;1;40,90;73,32;15;2,2
2019;4;1;40,50;66,78;5;2,7
2019;4;2;40,09;71,91;5;2,0
2019;4;2;40,43;72,05;16;2,5
2019;4;3;39,25;67,73;6;2,6
2019;4;3;39,45;68,16;5;2,7
2019;4;3;39,36;67,80;5;2,6
2019;4;4;39,53;67,35;10;2,8
2019;4;4;40,96;69,41;10;2,4
2019;4;5;40,95;71,65;15;2,7
2019;4;5;39,32;67,72;5;2,6
2019;4;5;39,57;71,76;5;2,2
2019;4;6;40,05;72,06;11;2,6
2019;4;6;40,50;71,48;14;2,0
2019;4;6;40,46;71,35;17;2,2
2019;4;6;39,52;67,03;5;2,5
2019;4;6;39,52;73,26;9;3,3
2019;4;6;40,50;71,36;14;2,0
2019;4;7;40,36;71,37;13;2,1
2019;4;7;40,02;70,79;17;2,5
2019;4;7;40,05;70,83;5;2,4
2019;4;7;39,56;71,61;14;2,3
2019;4;7;39,95;70,23;15;3,5
2019;4;7;40,45;71,35;9;2,1
2019;4;7;40,39;71,37;13;2,3
2019;4;8;40,39;71,39;13;2,2
2019;4;8;40,43;71,43;13;2,0
2019;4;8;40,87;73,00;5;2,8
2019;4;8;40,18;72,37;5;2,3
2019;4;8;38,81;67,74;4;2,4
2019;4;10;39,63;71,28;5;2,4
2019;4;11;40,45;72,44;10;2,2
2019;4;11;38,03;67,44;5;2,8
2019;4;11;40,39;71,40;14;2,1
2019;4;11;39,83;71,03;5;2,3
2019;4;12;40,96;69,39;5;2,2
2019;4;12;39,28;67,74;5;2,6
2019;4;12;40,64;71,33;13;2,1
2019;4;13;40,71;70,12;17;2,6
2019;4;13;39,28;67,48;5;2,2
2019;4;13;39,56;67,69;5;2,0
2019;4;14;40,40;72,29;5;2,2
2019;4;14;40,50;71,33;16;2,1
2019;4;15;41,37;69,01;5;2,7
2019;4;15;40,47;72,69;17;2,2
2019;4;15;39,81;72,83;5;2,8
2019;4;15;41,79;71,78;5;2,5
2019;4;16;39,68;71,04;5;2,4
2019;4;16;39,58;73,12;5;2,0
2019;4;16;40,58;72,28;27;3,6
2019;4;17;40,05;68,04;11;2,8
2019;4;17;39,71;67,90;14;2,8
2019;4;17;40,25;72,05;12;2,6
2019;4;17;39,66;67,91;11;2,8
2019;4;17;39,56;72,92;13;2,5
2019;4;17;39,32;67,67;5;2,8
2019;4;17;40,06;72,28;3;2,3
2019;4;18;39,64;71,32;10;1,9
2019;4;19;40,48;71,44;13;2,6
2019;4;19;40,45;71,39;22;2,5
2019;4;19;39,50;71,48;5;2,6
2019;4;19;39,16;67,87;5;2,9
2019;4;19;39,32;67,69;5;2,8
2019;4;19;40,53;73,01;30;3,0
2019;4;20;40,56;72,12;15;2,0
2019;4;22;39,78;71,89;10;2,2
2019;4;22;39,66;71,40;30;2,1
2019;4;22;40,05;71,31;14;1,9
2019;4;23;41,49;69,78;18;2,7
2019;4;23;41,81;70,94;5;2,5
2019;4;23;40,08;70,66;18;2,5
2019;4;24;38,05;67,03;13;3,7
2019;4;25;40,49;71,40;22;2,5
2019;4;25;39,80;73,10;15;2,5
2019;4;25;40,45;63,57;11;2,7
2019;4;26;39,75;72,40;7;2,6
2019;4;26;39,65;71,69;15;2,0
2019;4;26;41,02;69,37;14;2,5
2019;4;26;40,36;67,64;20;2,7
2019;4;26;39,22;67,25;6;3,0
2019;4;26;40,43;63,51;14;2,9
2019;4;27;40,04;70,60;5;2,5
2019;4;27;39,34;66,98;6;2,7
2019;4;27;40,25;63,14;19;2,7
2019;4;27;41,00;69,71;8;2,7
2019;4;28;41,50;69,18;7;2,7
2019;4;28;39,28;67,76;9;2,7
2019;4;29;40,98;73,28;25;2,7
2019;4;30;41,12;73,04;7;2,5
2019;4;30;40,43;66,79;5;2,8
2019;4;30;41,36;69,05;9;2,7
2019;4;30;38,62;65,98;15;2,5
2019;5;2;39,50;72,94;16;2,5
2019;5;2;39,65;72,92;5;2,7
2019;5;2;39,75;71,08;14;2,1
2019;5;3;39,52;71,50;5;2,6
2019;5;3;39,91;71,67;11;2,7
2019;5;4;40,58;72,49;5;2,5
2019;5;4;39,28;67,68;5;2,6
2019;5;5;39,50;72,14;13;2,6
2019;5;5;39,68;72,87;5;2,7
2019;5;6;39,65;72,92;15;2,5
2019;5;6;39,25;67,71;10;2,7
2019;5;7;39,87;70,03;5;2,7
2019;5;7;40,80;72,01;5;2,8
2019;5;7;40,93;72,76;7;2,4
2019;5;8;39,25;67,75;6;2,7
2019;5;8;40,88;72,87;29;3,3
2019;5;8;40,86;72,85;30;3,0
2019;5;8;40,90;72,89;24;2,9
2019;5;8;39,70;72,91;15;2,4
2019;5;9;40,11;72,94;15;2,7
2019;5;9;41,12;72,49;22;3,1
2019;5;10;41,39;69,03;7;2,8
2019;5;10;39,68;68,30;13;2,6
2019;5;10;40,87;72,98;29;4,0
2019;5;11;40,23;72,19;14;2,0
2019;5;11;40,91;72,94;15;2,7
2019;5;11;39,37;66,96;12;2,8
2019;5;11;39,34;66,93;14;2,9
2019;5;11;39,68;72,66;5;2,4
2019;5;11;39,72;66,75;13;2,4
2019;5;11;39,39;66,71;11;2,0
2019;5;12;39,95;71,01;8;2,5
2019;5;12;40,56;72,56;15;2,6
2019;5;12;39,52;71,57;15;2,9
2019;5;13;39,72;73,06;5;2,7
2019;5;13;39,93;73,08;6;2,3
2019;5;13;39,43;67,83;5;2,7
2019;5;14;40,50;72,08;5;2,0
2019;5;14;39,86;72,83;5;2,4
2019;5;14;39,79;73,21;8;2,4
2019;5;15;40,96;72,48;20;2,8
2019;5;15;40,18;72,25;5;2,0
2019;5;15;39,43;68,16;5;2,7
2019;5;15;41,32;69,12;6;2,8
2019;5;15;39,52;71,56;10;3,0
2019;5;15;39,34;67,12;10;2,5
2019;5;15;40,66;70,41;12;2,5
2019;5;16;39,43;66,94;5;2,4
2019;5;17;37,99;67,25;9;3,9
2019;5;17;40,25;71,23;5;2,5
2019;5;17;39,81;70,44;3;2,2
2019;5;17;40,49;72,17;4;2,7
2019;5;18;40,79;72,91;8;2,7
2019;5;18;41,96;70,32;5;2,6
2019;5;18;40,50;66,82;5;2,6
2019;5;19;39,66;72,33;5;2,2
2019;5;19;39,84;72,01;5;2,5
2019;5;19;40,41;72,35;15;2,0
2019;5;19;41,23;71,69;11;2,7
2019;5;20;40,52;72,21;5;2,3
2019;5;20;39,54;71,58;4;2,6
2019;5;20;38,30;67,83;6;2,7
2019;5;20;40,02;70,51;4;2,0
2019;5;20;41,86;72,12;25;2,7
2019;5;20;40,33;71,11;10;2,0
2019;5;21;40,53;72,19;5;2,0
2019;5;21;39,07;67,92;5;2,7
2019;5;21;39,52;71,78;3;2,0
2019;5;21;39,25;67,73;11;2,6
2019;5;22;40,95;72,31;15;2,2
2019;5;22;41,16;71,65;12;2,4
2019;5;22;39,73;71,96;5;3,0
2019;5;22;39,50;67,72;4;2,6
2019;5;22;39,59;71,62;5;2,3
2019;5;23;40,21;70,69;12;2,3
2019;5;23;40,41;71,98;11;2,0
2019;5;23;39,75;72,89;10;2,4
2019;5;23;39,62;71,78;3;2,4
2019;5;23;40,36;72,00;12;2,0
2019;5;24;40,77;69,58;5;3,4
2019;5;24;39,50;73,10;18;2,7
2019;5;25;40,36;63,20;5;2,9
2019;5;25;39,58;71,94;5;2,0
2019;5;25;39,75;67,97;20;3,2
2019;5;25;39,74;68,04;5;2,8
2019;5;25;39,64;72,91;15;2,5
2019;5;25;40,18;72,51;18;3,1
2019;5;27;39,24;67,76;8;2,8
2019;5;27;40,15;71,46;17;2,7
2019;5;27;40,43;72,46;5;2,4
2019;5;27;39,72;68,01;5;2,5
2019;5;28;39,84;72,48;5;2,4
2019;5;28;40,91;69,39;16;2,8
2019;5;28;40,40;63,47;5;2,7
2019;5;29;40,06;70,74;9;2,1
2019;5;29;39,28;67,51;5;2,6
2019;5;29;40,33;71,35;6;2,0
2019;5;29;40,06;71,76;13;2,1
2019;5;29;40,45;63,54;16;4,6
2019;5;30;39,99;71,92;15;2,8
2019;5;31;41,83;69,29;5;2,6
2019;6;1;40,12;72,36;5;2,4
2019;6;1;40,49;72,08;8;2,4
2019;6;1;40,08;72,94;3;2,4
2019;6;1;39,75;72,97;11;2,5
2019;6;1;39,81;68,07;5;2,7
2019;6;6;40,09;72,54;5;2,5
2019;6;6;40,12;72,18;5;2,2
2019;6;7;39,93;71,36;5;2,7
2019;6;7;40,50;72,58;5;2,7
2019;6;7;42,35;70,50;10;2,7
2019;6;7;39,71;71,24;3;2,3
2019;6;7;40,41;63,55;6;2,7
2019;6;8;40,25;71,71;10;2,7
2019;6;8;38,70;65,22;13;2,7
2019;6;8;40,48;72,99;24;2,6
2019;6;9;40,82;73,17;13;2,6
2019;6;9;39,78;67,50;5;2,6
2019;6;9;39,75;72,90;13;2,7
2019;6;9;39,62;71,74;5;2,3
2019;6;9;39,66;73,21;18;2,4
2019;6;9;39,72;73,16;19;2,7
2019;6;10;41,40;71,91;15;2,6
2019;6;10;39,96;70,44;5;2,2
2019;6;11;39,54;73,17;5;2,6
2019;6;11;39,34;67,79;5;2,7
2019;6;11;40,80;72,33;15;2,7
2019;6;11;40,57;73,12;5;2,7
2019;6;12;39,34;67,81;3;2,8
2019;6;12;39,37;67,75;3;2,8
2019;6;12;42,14;64,30;30;2,7
2019;6;13;39,96;72,19;6;2,7
2019;6;13;40,28;71,89;5;2,6
2019;6;13;40,21;72,07;3;2,5
2019;6;13;39,88;72,92;5;2,3
2019;6;13;42,13;64,01;10;2,7
2019;6;14;39,54;65,46;4;2,6
2019;6;14;40,16;73,06;4;2,5
2019;6;14;40,02;73,12;15;2,6
2019;6;14;40,06;69,60;5;2,8
2019;6;14;39,53;72,00;9;2,9
2019;6;14;39,57;72,26;3;2,1
2019;6;15;41,74;72,19;12;2,6
2019;6;15;40,12;70,79;14;2,2
2019;6;15;39,39;67,64;3;2,7
2019;6;15;39,97;71,71;6;2,4
2019;6;16;39,52;71,87;3;2,2
2019;6;16;39,91;71,79;10;2,8
2019;6;16;40,43;63,66;9;3,3
2019;6;16;40,40;66,60;3;2,8
2019;6;16;39,84;69,94;9;3,8
2019;6;17;41,52;64,64;5;2,3
2019;6;17;39,68;72,92;15;2,3
2019;6;17;41,33;64,24;5;2,4
2019;6;17;41,65;72,37;10;3,0
2019;6;18;39,81;68,39;19;3,7
2019;6;18;39,91;71,83;10;2,0
2019;6;18;40,05;71,44;5;2,0
2019;6;19;39,70;71,80;4;2,3
2019;6;20;40,58;72,56;3;2,6
2019;6;20;39,57;72,94;15;2,3
2019;6;20;39,30;67,71;5;2,7
2019;6;20;41,47;71,69;19;3,0
2019;6;21;41,29;64,55;10;2,6
2019;6;21;40,89;69,68;5;3,0
2019;6;21;39,81;67,71;13;2,6
2019;6;22;41,33;69,04;11;3,0
2019;6;22;39,70;67,58;5;2,4
2019;6;22;39,75;67,99;6;2,9
2019;6;23;42,13;64,29;3;3,0
2019;6;24;42,11;70,37;17;3,0
2019;6;25;40,12;71,06;8;2,8
2019;6;26;39,97;71,56;11;2,3
2019;6;26;39,29;67,72;5;2,7
2019;6;26;40,22;71,94;14;2,9
2019;6;26;40,14;71,47;16;2,9
2019;6;27;41,06;69,57;14;3,0
2019;6;27;42,08;63,98;11;2,5
2019;6;27;40,43;63,58;11;2,4
2019;6;28;40,25;72,04;8;2,7
2019;6;28;39,99;73,03;10;2,7
2019;6;29;39,52;71,53;5;2,6
2019;6;29;39,32;67,65;5;2,8
2019;6;29;40,05;67,90;6;2,7
2019;6;30;40,36;71,72;12;2,7
2019;7;1;39,71;72,03;7;2,7
2019;7;1;39,31;67,68;5;2,8
2019;7;2;40,37;71,62;14;2,7
2019;7;2;40,37;71,62;14;2,6
2019;7;2;40,31;71,61;13;2,7
2019;7;2;40,36;71,62;13;2,7
2019;7;2;40,74;73,07;15;2,6
2019;7;3;41,28;64,15;5;2,5
2019;7;3;39,29;66,68;15;2,4
2019;7;4;39,33;66,83;18;2,6
2019;7;4;39,30;67,72;4;2,8
2019;7;5;40,84;73,04;6;2,7
2019;7;5;39,23;67,72;5;2,6
2019;7;5;40,37;63,60;12;2,4
2019;7;5;40,56;66,82;8;2,5
2019;7;5;39,62;71,56;15;2,3
2019;7;6;39,89;67,86;17;2,8
2019;7;6;41,32;64,29;5;2,5
2019;7;6;39,33;67,69;5;2,7
2019;7;7;40,62;72,62;11;2,5
2019;7;8;39,30;65,00;5;2,6
2019;7;8;39,43;67,50;5;2,3
2019;7;8;40,93;73,25;29;4,2
2019;7;9;39,54;72,48;4;2,6
2019;7;9;39,31;67,68;5;2,8
2019;7;9;40,68;63,26;13;3,3
2019;7;9;39,75;68,44;13;2,8
2019;7;9;39,75;68,06;5;2,6
2019;7;10;40,90;72,69;5;2,5
2019;7;10;40,52;63,21;5;2,6
2019;7;10;39,30;67,68;5;2,6
2019;7;10;40,18;71,62;10;2,7
2019;7;11;39,80;72,22;12;2,5
2019;7;11;41,38;72,90;15;2,5
2019;7;12;40,12;71,69;15;2,5
2019;7;13;39,54;72,89;5;2,7
2019;7;13;39,34;67,41;7;2,2
2019;7;13;40,75;73,00;15;2,6
2019;7;14;40,39;72,24;15;2,3
2019;7;15;39,55;72,94;15;2,7
2019;7;15;40,06;71,25;18;4,4
2019;7;15;40,08;71,21;14;2,8
2019;7;15;40,08;71,22;14;2,8
2019;7;15;40,27;72,01;14;2,8
2019;7;15;39,93;71,31;5;2,5
2019;7;16;40,11;71,26;12;4,7
2019;7;16;38,90;68,08;7;2,8
2019;7;16;38,49;66,26;3;2,6
2019;7;16;39,75;72,01;7;2,5
2019;7;16;39,20;67,75;22;3,8
2019;7;16;40,91;72,93;13;2,9
2019;7;17;41,33;72,08;16;3,1
2019;7;17;40,16;70,82;11;2,6
2019;7;17;39,29;66,90;4;2,6
2019;7;17;39,29;67,78;5;2,7
2019;7;17;39,12;67,06;5;2,4
2019;7;17;40,05;71,40;5;2,5
2019;7;17;41,51;71,87;12;2,9
2019;7;18;41,33;64,01;20;2,2
2019;7;18;41,65;64,17;20;2,5
2019;7;19;40,45;63,57;15;2,6
2019;7;19;39,32;67,69;5;2,6
2019;7;20;41,20;72,65;15;2,8
2019;7;20;40,82;72,17;12;2,5
2019;7;20;41,33;64,26;5;2,5
2019;7;20;39,25;67,80;5;2,5
2019;7;21;39,66;71,76;6;2,6
2019;7;21;39,77;71,37;5;2,5
2019;7;21;39,75;72,87;5;2,5
2019;7;21;40,93;70,17;5;2,5
2019;7;21;38,68;66,30;17;2,6
2019;7;21;39,57;72,00;4;2,3
2019;7;22;40,43;63,50;3;2,5
2019;7;22;41,28;64,18;3;2,5
2019;7;23;40,96;70,07;15;3,2
2019;7;23;39,15;68,10;5;2,7
2019;7;23;39,59;72,44;15;2,7
2019;7;23;40,15;71,68;26;2,6
2019;7;24;40,46;63,28;7;2,7
2019;7;24;40,59;72,55;3;2,7
2019;7;24;39,23;67,44;5;2,7
2019;7;24;42,06;66,00;28;4,4
2019;7;24;39,78;70,06;30;3,5
2019;7;25;41,29;64,65;12;2,7
2019;7;25;39,93;70,62;15;2,7
2019;7;25;39,91;71,62;9;2,6
2019;7;26;39,29;68,23;5;2,7
2019;7;26;40,79;69,17;18;3,0
2019;7;26;41,52;64,62;3;2,7
2019;7;26;40,90;69,50;7;2,9
2019;7;26;39,33;67,71;5;2,8
2019;7;26;39,32;67,74;3;2,7
2019;7;27;42,05;63,96;7;2,7
2019;7;27;39,78;71,61;11;2,5
2019;7;28;39,59;68,07;3;2,7
2019;7;28;40,09;71,83;19;2,8
2019;7;28;40,02;71,16;4;2,4
2019;7;29;38,02;67,41;5;2,8
2019;7;29;39,32;67,69;5;2,8
2019;7;30;40,14;71,71;17;2,7
2019;7;30;39,32;67,68;5;2,7
2019;7;30;41,11;71,64;4;2,7
2019;7;31;39,32;67,69;5;2,6
2019;7;31;39,77;72,42;8;2,6
2019;7;31;39,93;72,33;10;2,5
2019;8;1;40,43;63,65;10;2,6
2019;8;1;40,50;63,29;4;2,4
2019;8;1;39,65;67,12;5;2,0
2019;8;1;39,32;67,69;4;2,7
2019;8;2;39,66;67,87;5;2,6
2019;8;2;39,93;68,50;16;2,7
2019;8;2;39,95;72,22;8;2,1
2019;8;3;40,98;72,98;10;2,7
2019;8;3;39,73;72,40;14;2,5
2019;8;3;40,27;72,18;5;2,6
2019;8;3;40,08;72,04;6;2,8
2019;8;4;39,00;67,14;17;2,6
2019;8;4;39,73;71,41;10;2,5
2019;8;4;38,23;67,37;4;2,6
2019;8;5;40,78;72,94;5;2,5
2019;8;5;40,34;72,01;8;2,2
2019;8;6;40,71;73,19;19;3,1
2019;8;6;39,62;72,60;5;2,7
2019;8;7;40,14;71,58;10;2,2
2019;8;8;40,00;71,44;10;2,5
2019;8;8;41,35;64,44;3;2,5
2019;8;8;40,41;72,44;12;2,6
2019;8;8;40,33;73,31;19;3,8
2019;8;9;39,93;72,96;13;2,4
2019;8;9;38,50;66,14;3;2,6
2019;8;9;40,63;69,12;11;2,7
2019;8;9;40,83;72,31;16;2,5
2019;8;10;39,58;72,29;15;2,5
2019;8;10;39,68;73,04;15;2,6
2019;8;11;40,24;71,46;9;2,5
2019;8;11;41,71;70,39;18;2,6
2019;8;12;40,93;73,12;9;2,8
2019;8;12;40,72;73,19;10;2,7
2019;8;12;40,91;73,36;22;4,7
2019;8;12;40,09;71,74;9;2,4
2019;8;13;39,29;67,69;5;2,7
2019;8;13;38,16;67,41;6;2,6
2019;8;14;39,91;72,06;11;2,3
2019;8;14;39,62;72,05;5;2,5
2019;8;14;40,50;72,62;5;2,5
2019;8;14;39,66;72,01;56;2,5
2019;8;14;40,13;71,76;15;2,5
2019;8;14;39,63;72,47;5;2,6
2019;8;15;40,73;72,94;4;2,5
2019;8;15;39,24;66,81;3;2,2
2019;8;15;38,66;66,50;5;2,6
2019;8;15;38,68;66,48;5;2,6
2019;8;16;39,71;67,93;16;2,6
2019;8;16;40,37;72,19;8;2,4
2019;8;16;39,50;72,30;10;2,6
2019;8;17;39,89;67,97;8;2,6
2019;8;17;40,66;73,41;15;2,8
2019;8;17;40,34;68,74;10;3,0
2019;8;18;38,93;66,86;26;3,7
2019;8;19;40,12;71,58;10;2,6
2019;8;19;39,91;70,37;13;2,4
2019;8;19;40,38;71,99;9;2,4
2019;8;19;39,25;67,71;14;2,4
2019;8;19;39,23;67,69;5;2,6
2019;8;19;41,55;70,24;5;2,3
2019;8;21;40,84;69,51;21;2,6
2019;8;21;39,32;67,68;4;2,6
2019;8;21;39,31;67,66;5;2,7
2019;8;22;39,90;72,50;5;2,4
2019;8;22;39,64;72,86;11;2,6
2019;8;22;39,84;70,51;5;2,7
2019;8;22;40,13;72,33;3;2,5
2019;8;23;39,57;73,24;3;2,8
2019;8;23;39,58;67,71;5;2,7
2019;8;23;40,09;71,81;15;2,2
2019;8;24;41,16;72,37;10;3,0
2019;8;25;40,84;72,86;7;2,6
2019;8;25;40,47;71,83;5;2,7
2019;8;26;40,53;72,46;5;2,8
2019;8;26;39,54;72,93;15;2,7
2019;8;26;40,04;67,83;5;2,8
2019;8;26;39,34;66,26;8;2,1
2019;8;27;39,34;68,36;3;2,6
2019;8;28;40,40;72,37;5;2,5
2019;8;29;40,11;71,69;15;2,5
2019;8;29;40,25;71,96;5;2,7
2019;8;29;41,90;70,97;16;2,7
2019;8;30;40,11;71,24;14;2,7
2019;8;30;40,72;73,26;8;3,6
2019;8;30;41,91;70,39;15;3,5
2019;8;30;39,32;67,83;19;2,7
2019;8;31;39,61;67,87;4;2,9
2019;8;31;38,91;68,49;11;3,5
2019;8;31;38,99;68,30;3;2,5
2019;8;31;38,43;66,29;3;2,6
2019;9;1;42,30;71,62;26;3,9
2019;9;1;39,74;73,12;15;2,7
2019;9;1;40,24;66,05;13;2,9
2019;9;1;40,29;70,51;25;3,0
2019;9;2;37,97;67,60;5;2,6
2019;9;2;39,71;71,69;6;2,6
2019;9;3;40,39;63,37;6;3,8
2019;9;3;40,38;63,48;6;3,0
2019;9;3;40,37;63,32;5;2,9
2019;9;3;40,09;72,03;5;2,2
2019;9;4;40,11;72,51;15;2,7
2019;9;4;39,61;71,60;11;2,7
2019;9;4;41,00;70,61;3;2,7
2019;9;4;39,80;72,21;10;2,7
2019;9;4;39,79;72,11;3;2,3
2019;9;4;39,55;71,47;3;2,6
2019;9;4;39,68;71,51;3;2,6
2019;9;5;40,15;71,74;15;2,4
2019;9;6;40,06;71,62;5;2,0
2019;9;6;40,00;71,71;3;2,4
2019;9;7;39,86;72,51;3;2,8
2019;9;7;41,00;69,44;5;2,6
2019;9;8;41,52;70,15;5;2,6
2019;9;9;39,80;72,06;5;2,7
2019;9;9;40,02;72,23;11;2,3
2019;9;9;39,04;67,50;3;2,7
2019;9;10;39,75;72,05;11;2,8
2019;9;10;39,27;67,44;11;2,2
2019;9;10;39,64;72,26;13;2,4
2019;9;11;40,65;73,24;15;2,7
2019;9;12;39,57;71,41;3;2,7
2019;9;12;40,07;71,33;13;3,1
2019;9;13;39,20;66,66;18;2,5
2019;9;13;40,16;67,51;3;2,7
2019;9;13;39,82;67,57;19;3,7
2019;9;14;40,34;73,26;3;2,7
2019;9;14;41,79;70,94;18;3,3
2019;9;15;39,91;72,56;3;2,6
2019;9;15;39,80;72,43;3;2,6
2019;9;15;39,81;72,03;3;2,1
2019;9;16;40,55;72,80;3;2,7
2019;9;17;39,93;68,94;15;3,1
2019;9;17;39,58;71,94;6;3,0
2019;9;18;40,06;67,89;3;2,7
2019;9;18;40,11;72,33;3;2,4
2019;9;18;40,03;70,75;3;2,6
2019;9;19;39,59;71,11;15;3,7
2019;9;20;39,50;71,51;4;2,2
2019;9;20;39,23;67,69;8;2,9
2019;9;20;40,09;71,47;5;2,3
2019;9;20;41,20;71,82;9;2,7
2019;9;22;39,78;73,01;11;2,4
2019;9;23;38,74;68,42;5;2,6
2019;9;23;40,48;72,69;4;2,5
2019;9;23;40,09;71,58;14;2,4
2019;9;23;40,84;73,28;4;3,0
2019;9;25;39,98;72,28;12;2,2
2019;9;25;39,59;71,74;3;2,8
2019;9;26;41,32;64,58;11;2,9
2019;9;26;41,03;69,81;30;2,9
2019;9;27;39,00;66,97;5;2,6
2019;9;27;41,18;73,32;5;2,9
2019;9;28;42,40;70,41;5;2,9
2019;9;29;40,70;73,14;3;2,6
2019;9;30;40,39;66,65;28;3,5
2019;10;1;39,81;72,87;3;2,8
2019;10;1;40,30;71,28;15;2,7
2019;10;1;38,49;66,53;14;2,6
2019;10;2;40,95;69,46;25;3,0
2019;10;3;40,38;72,29;21;2,8
2019;10;3;41,32;64,67;15;2,8
2019;10;3;39,80;72,86;3;2,7
2019;10;3;39,31;67,56;5;2,3
2019;10;4;39,87;72,48;5;2,5
2019;10;4;40,18;71,53;13;2,8
2019;10;4;39,53;71,60;15;2,4
2019;10;5;38,43;67,60;18;2,1
2019;10;6;41,08;73,35;4;2,8
2019;10;6;39,93;72,81;3;2,7
2019;10;6;39,59;71,73;5;2,4
2019;10;6;39,58;73,08;4;3,2
2019;10;7;40,16;70,04;12;2,9
2019;10;7;39,96;71,56;5;2,7
2019;10;7;40,21;71,89;5;2,7
2019;10;7;40,27;72,23;11;2,6
2019;10;7;39,89;67,17;5;2,7
2019;10;9;40,68;72,67;8;2,8
2019;10;10;40,20;72,11;3;2,7
2019;10;10;41,21;64,85;5;2,7
2019;10;10;39,68;72,37;9;2,6
2019;10;10;41,48;64,14;20;2,7
2019;10;10;39,62;71,56;3;2,6
2019;10;11;41,01;72,50;3;2,6
2019;10;12;40,36;73,10;10;2,1
2019;10;12;40,07;71,68;19;2,8
2019;10;13;40,40;72,90;3;2,3
2019;10;14;40,50;71,44;23;2,6
2019;10;14;39,52;72,14;5;2,7
2019;10;15;40,52;72,91;5;2,3
2019;10;15;40,57;72,83;5;2,7
2019;10;15;40,49;72,79;5;2,7
2019;10;15;39,59;71,51;13;2,3
2019;10;16;39,84;70,39;3;2,5
2019;10;17;42,40;71,00;23;3,7
2019;10;17;41,96;65,79;4;2,8
2019;10;17;40,09;72,50;15;2,7
2019;10;17;39,13;66,87;28;2,7
2019;10;18;40,59;72,31;11;2,3
2019;10;18;39,91;71,31;5;2,4
2019;10;19;40,18;72,12;4;2,6
2019;10;19;40,09;71,28;8;2,6
2019;10;20;41,57;70,10;17;2,7
2019;10;21;41,90;68,53;18;3,8
2019;10;21;41,97;68,62;23;3,9
2019;10;21;42,31;71,28;18;3,9
2019;10;22;41,10;73,19;22;3,2
2019;10;22;36,55;71,48;3;2,7
2019;10;22;39,82;72,47;3;2,8
2019;10;22;39,59;72,35;14;2,5
2019;10;22;39,30;66,89;10;2,9
2019;10;23;39,80;72,47;27;3,2
2019;10;23;40,12;70,67;15;2,7
2019;10;23;39,79;72,51;4;3,2
2019;10;23;41,94;69,85;5;2,7
2019;10;23;39,81;72,44;3;2,7
2019;10;23;39,65;72,40;9;2,7
2019;10;23;39,74;72,42;3;2,6
2019;10;23;40,36;72,22;5;3,2
2019;10;24;40,81;64,07;4;2,8
2019;10;25;39,81;67,69;18;2,6
2019;10;26;38,72;67,74;19;3,8
2019;10;26;38,80;67,60;6;3,3
2019;10;26;40,46;73,17;4;2,5
2019;10;27;40,68;73,24;8;2,9
2019;10;28;40,55;73,18;5;2,7
2019;10;28;40,53;72,68;5;2,5
2019;10;29;39,87;70,66;13;2,9
2019;10;29;41,15;73,00;13;2,8
2019;10;29;39,49;67,26;15;2,6
2019;10;29;39,43;67,44;5;2,6
2019;10;29;41,05;71,44;22;3,5
2019;10;30;40,23;71,54;5;2,4
2019;10;30;40,88;70,51;21;3,7
2019;10;30;39,78;71,51;9;2,8
2019;10;31;41,35;72,46;11;2,9
2019;11;1;40,45;63,66;5;2,7
2019;11;2;38,83;67,55;10;3,2
2019;11;2;38,89;67,85;6;3,1
2019;11;2;39,55;72,65;5;2,6
2019;11;3;39,75;72,51;27;2,7
2019;11;3;38,70;68,39;9;3,0
2019;11;3;40,02;71,35;3;2,0
2019;11;4;39,75;72,51;7;2,1
2019;11;4;39,88;72,50;5;2,0
2019;11;4;39,97;70,37;11;2,9
2019;11;5;40,25;71,85;14;2,2
2019;11;5;41,88;72,08;20;3,0
2019;11;5;39,99;70,78;17;2,0
2019;11;6;40,43;63,64;7;2,7
2019;11;6;39,75;72,05;11;2,2
2019;11;6;40,34;63,18;3;2,7
2019;11;6;39,72;72,17;11;2,4
2019;11;6;41,23;70,44;15;4,2
2019;11;6;41,32;70,33;21;3,0
2019;11;6;40,41;63,36;8;3,5
2019;11;6;40,11;70,73;12;2,0
2019;11;7;41,37;64,35;3;2,4
2019;11;7;40,45;69,51;5;2,1
2019;11;7;40,91;72,74;15;2,0
2019;11;7;41,22;70,35;3;2,5
2019;11;7;41,89;70,62;7;2,3
2019;11;8;40,68;72,58;21;3,2
2019;11;9;39,75;72,51;4;2,1
2019;11;9;39,83;72,51;11;3,5
2019;11;9;39,66;72,41;15;2,0
2019;11;9;41,15;70,53;15;3,0
2019;11;9;39,80;72,51;15;2,8
2019;11;9;39,80;72,49;25;3,0
2019;11;9;39,79;72,39;3;2,2
2019;11;9;39,79;72,51;3;2,1
2019;11;9;39,83;72,56;3;2,3
2019;11;9;39,75;72,42;4;2,3
2019;11;9;39,83;72,47;3;2,0
2019;11;9;39,84;72,54;3;2,2
2019;11;9;39,78;72,44;3;2,1
2019;11;9;39,64;71,57;8;2,0
2019;11;9;39,84;72,50;5;2,1
2019;11;9;40,31;63,05;13;2,7
